"id","BAorHigher","Variable","Value"
"19115",87.9,"Some college or associate's degree",82.6
"19117",86.8,"Some college or associate's degree",79.2
"19119",89.4,"Some college or associate's degree",86.1
"19121",86.3,"Some college or associate's degree",81.5
"19123",89.7,"Some college or associate's degree",75.9
"19125",87.4,"Some college or associate's degree",84.1
"19127",86,"Some college or associate's degree",81.5
"19129",81.1,"Some college or associate's degree",73.6
"19131",88.7,"Some college or associate's degree",86.1
"19133",87.4,"Some college or associate's degree",76.7
"19135",87,"Some college or associate's degree",77.5
"19137",82.1,"Some college or associate's degree",81.4
"19139",85.3,"Some college or associate's degree",82.6
"19141",91.3,"Some college or associate's degree",85.3
"19143",89.8,"Some college or associate's degree",83
"19145",84.8,"Some college or associate's degree",74.6
"19147",88.5,"Some college or associate's degree",84
"19149",92.9,"Some college or associate's degree",87.1
"19151",91.1,"Some college or associate's degree",85.1
"19153",88.2,"Some college or associate's degree",80.8
"19155",86.2,"Some college or associate's degree",80.2
"19157",89.8,"Some college or associate's degree",83
"19159",79.7,"Some college or associate's degree",85.8
"19161",89.8,"Some college or associate's degree",83.3
"19163",83.7,"Some college or associate's degree",76.9
"19165",92.7,"Some college or associate's degree",85.6
"19167",88,"Some college or associate's degree",88.3
"19169",85.5,"Some college or associate's degree",83
"19171",83.3,"Some college or associate's degree",82.7
"19173",95.1,"Some college or associate's degree",77.4
"19175",86.5,"Some college or associate's degree",86.7
"19177",79.3,"Some college or associate's degree",77.5
"19179",85.4,"Some college or associate's degree",72
"19181",90.3,"Some college or associate's degree",81.1
"19183",86.3,"Some college or associate's degree",85.7
"19185",89.5,"Some college or associate's degree",78.7
"19187",82.4,"Some college or associate's degree",75.7
"19189",87.6,"Some college or associate's degree",81.1
"19191",91.3,"Some college or associate's degree",85
"19193",87.9,"Some college or associate's degree",81.1
"19195",83.7,"Some college or associate's degree",86.6
"19197",85.3,"Some college or associate's degree",83.8
"20001",84.7,"Some college or associate's degree",75.6
"20003",87,"Some college or associate's degree",71
"20005",83.2,"Some college or associate's degree",73.2
"20007",91.2,"Some college or associate's degree",75.3
"20009",87.1,"Some college or associate's degree",83.8
"20011",87.3,"Some college or associate's degree",72.2
"20013",89.6,"Some college or associate's degree",78.9
"20015",84.1,"Some college or associate's degree",78.1
"20017",86.5,"Some college or associate's degree",70.9
"20019",77.6,"Some college or associate's degree",77.9
"20021",83.5,"Some college or associate's degree",71.5
"20023",89.8,"Some college or associate's degree",84.9
"20025",79.5,"Some college or associate's degree",79.4
"20027",76.3,"Some college or associate's degree",81.3
"20029",83.8,"Some college or associate's degree",81.7
"20031",86.6,"Some college or associate's degree",79.2
"20033",85.6,"Some college or associate's degree",85.1
"20035",86.2,"Some college or associate's degree",72.9
"20037",85.5,"Some college or associate's degree",75.6
"20039",86.7,"Some college or associate's degree",80.3
"20041",84.7,"Some college or associate's degree",72.9
"20043",84.9,"Some college or associate's degree",80.6
"20045",85.6,"Some college or associate's degree",77.7
"20047",85,"Some college or associate's degree",80.8
"20049",95.3,"Some college or associate's degree",69.7
"20051",88.5,"Some college or associate's degree",82.4
"20053",77.4,"Some college or associate's degree",70.7
"20055",90.3,"Some college or associate's degree",81.8
"20057",85.4,"Some college or associate's degree",80.8
"20059",83.1,"Some college or associate's degree",78
"20061",66.1,"Some college or associate's degree",53.5
"20063",84.1,"Some college or associate's degree",88.2
"20065",81.7,"Some college or associate's degree",82.8
"20067",82.5,"Some college or associate's degree",82.8
"20069",87.9,"Some college or associate's degree",88.4
"20071",85.4,"Some college or associate's degree",92.2
"20073",88.4,"Some college or associate's degree",75.2
"20075",79.4,"Some college or associate's degree",84.4
"20077",81.8,"Some college or associate's degree",75.7
"20079",84.9,"Some college or associate's degree",80
"20081",95,"Some college or associate's degree",87.9
"20083",93,"Some college or associate's degree",79.8
"20085",90,"Some college or associate's degree",80.2
"20087",86.9,"Some college or associate's degree",77.7
"20089",87.2,"Some college or associate's degree",81.8
"20091",85.5,"Some college or associate's degree",80
"20093",95.2,"Some college or associate's degree",81.8
"20095",86.8,"Some college or associate's degree",79.1
"20097",92.2,"Some college or associate's degree",77.6
"20099",78.8,"Some college or associate's degree",79.1
"20101",85.6,"Some college or associate's degree",89.2
"20103",72.2,"Some college or associate's degree",66.6
"20105",84.2,"Some college or associate's degree",78.4
"20107",80.4,"Some college or associate's degree",72.5
"20109",89.7,"Some college or associate's degree",82.9
"20111",87.9,"Some college or associate's degree",79.3
"20113",90.2,"Some college or associate's degree",81.9
"20115",83,"Some college or associate's degree",81.6
"20117",84.9,"Some college or associate's degree",84
"20119",85.5,"Some college or associate's degree",84.7
"20121",86.6,"Some college or associate's degree",82.1
"20123",83,"Some college or associate's degree",88.8
"20125",85.9,"Some college or associate's degree",74.5
"20127",89.4,"Some college or associate's degree",81.4
"20129",90.3,"Some college or associate's degree",71.9
"20131",88.9,"Some college or associate's degree",86.6
"20133",89.1,"Some college or associate's degree",79.1
"20135",90.3,"Some college or associate's degree",78.7
"20137",92,"Some college or associate's degree",69.5
"20139",85.3,"Some college or associate's degree",74.7
"20141",87.3,"Some college or associate's degree",77.1
"20143",86.9,"Some college or associate's degree",83.4
"20145",90.9,"Some college or associate's degree",65.3
"20147",86.7,"Some college or associate's degree",84.1
"20149",84.7,"Some college or associate's degree",78.2
"20151",84.2,"Some college or associate's degree",79.3
"20153",80.2,"Some college or associate's degree",81.1
"20155",85.2,"Some college or associate's degree",76
"20157",85.5,"Some college or associate's degree",82.2
"20159",90.6,"Some college or associate's degree",82.1
"20161",76.4,"Some college or associate's degree",57.7
"20163",86.9,"Some college or associate's degree",81.4
"20165",86.1,"Some college or associate's degree",82.5
"20167",85,"Some college or associate's degree",85
"20169",87.5,"Some college or associate's degree",82.6
"20171",82.1,"Some college or associate's degree",91.5
"20173",83.9,"Some college or associate's degree",75.3
"20175",88.9,"Some college or associate's degree",76.4
"20177",85.7,"Some college or associate's degree",74.6
"20179",88.4,"Some college or associate's degree",81
"20181",93.4,"Some college or associate's degree",74.9
"20183",85.3,"Some college or associate's degree",80.3
"20185",90.4,"Some college or associate's degree",81.7
"20187",92.9,"Some college or associate's degree",90.8
"20189",89.7,"Some college or associate's degree",77.1
"20191",84.4,"Some college or associate's degree",75.2
"20193",91.3,"Some college or associate's degree",82.7
"20195",87.9,"Some college or associate's degree",87.7
"20197",76.2,"Some college or associate's degree",80.3
"20199",89.8,"Some college or associate's degree",80.6
"20201",92.9,"Some college or associate's degree",81.9
"20203",88.7,"Some college or associate's degree",92.2
"20205",85.1,"Some college or associate's degree",76.3
"20207",88,"Some college or associate's degree",78.8
"20209",82.4,"Some college or associate's degree",74
"21001",83.9,"Some college or associate's degree",70.6
"21003",84.8,"Some college or associate's degree",73
"21005",86.7,"Some college or associate's degree",81
"21007",86.9,"Some college or associate's degree",72.6
"21009",83.4,"Some college or associate's degree",70.3
"21011",80.6,"Some college or associate's degree",55.2
"21013",78.1,"Some college or associate's degree",54.5
"21015",84.3,"Some college or associate's degree",78
"21017",83,"Some college or associate's degree",78.1
"21019",79.2,"Some college or associate's degree",63.3
"21021",81.5,"Some college or associate's degree",65.4
"21023",88.4,"Some college or associate's degree",75.1
"21025",71.2,"Some college or associate's degree",59
"21027",87,"Some college or associate's degree",65.2
"21029",87.2,"Some college or associate's degree",78
"21031",89.2,"Some college or associate's degree",70.3
"21033",85.6,"Some college or associate's degree",73.6
"21035",81.7,"Some college or associate's degree",65.4
"21037",88.8,"Some college or associate's degree",77.2
"21039",78.1,"Some college or associate's degree",74.3
"21041",83.8,"Some college or associate's degree",71.1
"21043",76.3,"Some college or associate's degree",63
"21045",79.3,"Some college or associate's degree",68.3
"21047",73.4,"Some college or associate's degree",53.8
"21049",81.1,"Some college or associate's degree",74.9
"21051",69.9,"Some college or associate's degree",46.3
"21053",76,"Some college or associate's degree",64.1
"21055",84.3,"Some college or associate's degree",69.9
"21057",78.7,"Some college or associate's degree",61.2
"21059",84.5,"Some college or associate's degree",75.2
"21061",78.2,"Some college or associate's degree",63.3
"21063",73.4,"Some college or associate's degree",50.9
"21065",77.7,"Some college or associate's degree",65
"21067",82.9,"Some college or associate's degree",74.8
"21069",89.8,"Some college or associate's degree",73
"21071",76.8,"Some college or associate's degree",55
"21073",79.3,"Some college or associate's degree",73.8
"21075",83.3,"Some college or associate's degree",57.5
"21077",84.7,"Some college or associate's degree",76.9
"21079",81.1,"Some college or associate's degree",72
"21081",86.3,"Some college or associate's degree",65.2
"21083",81.7,"Some college or associate's degree",70.3
"21085",78.4,"Some college or associate's degree",65.4
"21087",85.3,"Some college or associate's degree",71.2
"21089",81.8,"Some college or associate's degree",63.7
"21091",82.4,"Some college or associate's degree",72.6
"21093",73.6,"Some college or associate's degree",67.5
"21095",74.4,"Some college or associate's degree",52.7
"21097",77.3,"Some college or associate's degree",80
"21099",79.6,"Some college or associate's degree",67
"21101",82.5,"Some college or associate's degree",71.6
"21103",82,"Some college or associate's degree",74.2
"21105",77.4,"Some college or associate's degree",75.5
"21107",83.1,"Some college or associate's degree",70.3
"21109",90.7,"Some college or associate's degree",57.7
"21111",84.8,"Some college or associate's degree",75
"21113",80.6,"Some college or associate's degree",69.5
"21115",74.7,"Some college or associate's degree",56
"21117",85.8,"Some college or associate's degree",77.3
"21119",84.4,"Some college or associate's degree",57.2
